"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene_5889",75.2857710855165,-0.726367417983792,0.262062659064919,-2.77173184678651,0.00557589488042068,0.030999769559028
"gene_7314",679.898263378926,-0.388123366302817,0.140087249991956,-2.77058309250202,0.00559560211009965,0.0310931480415527
"gene_1289",42.63353800386,-0.907290089451801,0.327498889020571,-2.77036081607841,0.00559942257835505,0.031098197159039
"gene_4343",66.5233201367617,-0.983655294341902,0.355251247001344,-2.76890032799288,0.00562458391236387,0.031205483731972
"gene_13489",35.9173942299746,1.29342854101511,0.46711863531004,2.76895084726524,0.00562371186445273,0.031205483731972
"gene_888",1354.96892026955,0.384995995696074,0.139102481481388,2.76771479269107,0.00564508330680632,0.0313029541623528
"gene_4407",688.785837093154,-0.403436026078429,0.145792050371722,-2.76720181278608,0.00565397424577316,0.0313359859599675
"gene_6026",503.729414661308,-0.420250487680703,0.151965723803645,-2.76542944791753,0.00568479007372254,0.0314904346407452
"gene_5388",1417.61794193852,0.29839112116118,0.107921554260237,2.76488902709512,0.00569421637754791,0.0315262990732046
"gene_10997",420.172812546867,-0.414180124907527,0.149814485912039,-2.76462000577638,0.00569891404231691,0.0315359595709558
"gene_7749",29878.7747530602,0.563012728437745,0.203714176992495,2.76373857111813,0.00571433020010558,0.0316048920440847
"gene_2037",494.638033076589,-0.470994059475353,0.170517472963375,-2.76214543465886,0.00574228936534247,0.0317349234284304
"gene_5678",341.020156647298,-0.445474936319175,0.16128355497563,-2.76206049889269,0.00574378342576368,0.0317349234284304
"gene_5270",74.7676860829097,-0.85840022314425,0.310848128847271,-2.76147785198993,0.00575404191518615,0.0317423386643533
"gene_5778",1819.38088623381,-0.512832776658156,0.185709123133463,-2.76148402407565,0.00575393315859626,0.0317423386643533
"gene_15253",1149.46482353873,-0.440891392140854,0.159656408520833,-2.76150137802533,0.0057536273794537,0.0317423386643533
"gene_5318",22.2936104763096,-1.2073558810523,0.437382700975773,-2.76041068464475,0.00577287406322166,0.0318133617106333
"gene_11029",25846.0692205491,0.510083234933929,0.184775837181955,2.76055161060714,0.00577038398224009,0.0318133617106333
"gene_9593",18.8526278803679,2.20862625013766,0.800593195762231,2.75873722363436,0.00580251731303425,0.0319602294498225
"gene_10982",441.066073489378,-0.466435519638414,0.169110570602001,-2.75816891858381,0.00581261529298458,0.0319993460459151
"gene_1053",321.432062724787,0.496974050316246,0.18020614012124,2.75780864060397,0.00581902512797836,0.0320181289885672
"gene_10121",8651.43669947553,0.236393266845417,0.0857732100205114,2.75602681523622,0.00585082001357661,0.0321764972940259
"gene_12654",72.3663922839781,-0.858363729955831,0.311532239567385,-2.75529663044767,0.00586389460375537,0.0322318035862621
"gene_4085",19.5102760429765,1.57241293021167,0.570737180193687,2.75505606569744,0.00586820788788836,0.0322389198779052
"gene_12525",149.27401434469,0.738135583345587,0.268053266465539,2.7536899403555,0.00589275655681606,0.0323571414019514
"gene_4031",4.05101289562979,4.79543064803029,1.74181498870915,2.75312285123012,0.00590297405567045,0.0323965893702777
"gene_4583",58.601378736771,0.75689581277185,0.274996834726413,2.75238009021037,0.00591638086610779,0.0324368314425212
"gene_10883",319.442665088233,0.437610122745329,0.158992931781811,2.75238727810788,0.00591625099341767,0.0324368314425212
"gene_6261",398.138788306176,-0.478531479583829,0.173886517729528,-2.75197574735588,0.00592369077062406,0.0324602449616547
"gene_997",1339.22614970957,0.533840254769951,0.194101560702521,2.75031407701101,0.005953816778462,0.0325918827237182
"gene_3303",487.050990114275,-0.435121242093554,0.158204814372703,-2.75036662960512,0.00595286189208328,0.0325918827237182
"gene_1049",1041.77860566701,-0.369115781915072,0.134234067453822,-2.74979212741245,0.00596330815561299,0.0326000099368548
"gene_1612",39.9530901335453,1.26448560984702,0.459858281863485,2.74972890500731,0.00596445874687399,0.0326000099368548
"gene_14220",5.54888285731149,3.408329522374,1.23942564250959,2.74992658331064,0.00596086184341334,0.0326000099368548
"gene_14482",242.966198422066,0.543782466685872,0.197850892896661,2.74844585599062,0.00598785235792241,0.0327111320627168
"gene_10990",302.421466450998,0.421100145848636,0.153291461226917,2.74705546204745,0.00601329647935189,0.0328333366050502
"gene_14094",658.309961524896,-0.347961838730308,0.126762577173643,-2.74498867480156,0.00605129859513931,0.0330239494103668
"gene_11362",673.743460761768,-0.4082704265547,0.148763521099432,-2.74442567329268,0.00606168795618534,0.0330637524882837
"gene_3624",403.376392790291,0.643872193022311,0.234673149544203,2.7436977526951,0.00607514447181462,0.0331202363241348
"gene_4752",488.949446049027,-0.392711916740218,0.143149948661725,-2.74336051400359,0.00608138786359069,0.0331373583587493
"gene_4626",193.750600872729,-0.537335422706558,0.195925878653556,-2.74254440709538,0.00609652059573329,0.033202876064473
"gene_208",98.3717121067589,-0.5922600466468,0.216139435060007,-2.74017578736786,0.00614063318665011,0.0333920378988917
"gene_1828",92.7994479620972,-0.758616294299748,0.276817903754265,-2.74048854503711,0.00613479203980968,0.0333920378988917
"gene_6364",2697.1020313344,0.439301805766605,0.160316610402031,2.74021390961894,0.0061399209372348,0.0333920378988917
"gene_10652",45.7385187011163,1.58848792586195,0.579851909916371,2.73947174907306,0.00615380032744049,0.0334466094132644
"gene_1681",651.130929435881,0.487890845461076,0.178123786476573,2.73905498592824,0.00616160673484454,0.0334702144813416
"gene_14914",19.9561389235098,-1.39490916729961,0.509294398632749,-2.73890537780188,0.00616441122516844,0.0334702144813416
"gene_10228",149.261830493689,-0.568561070827094,0.207616599235047,-2.73851451628592,0.00617174357410552,0.0334929986643531
"gene_1578",1808.36162813993,0.319161644839628,0.116556547737743,2.73825581689117,0.00617660095195326,0.0335023352802747
"gene_5095",4843.80972290284,0.364758268127566,0.133219826669068,2.7380178855334,0.00618107142474973,0.0335050692575912
"gene_5528",3.19467701528663,4.38301327566904,1.60086968167204,2.73789511154411,0.00618337935456108,0.0335050692575912
"gene_3857",119.075686587812,-0.758093226872319,0.277005810468364,-2.73674124593461,0.00620510789416938,0.0336057567493555
"gene_3585",125.179566426128,0.975655115669368,0.356596859596224,2.73601712806475,0.00621877890296591,0.0336627261447926
"gene_815",222.128232836035,-0.501985292604431,0.183517422770844,-2.73535495990075,0.00623130406079515,0.0336963682882492
"gene_12668",422.746385564768,-0.392200845742586,0.143375341464885,-2.73548325489878,0.00622887554062219,0.0336963682882492
"gene_4612",967.124243492766,0.601116620692601,0.219785194084287,2.73501872224421,0.00623767281177081,0.0337137376668585
"gene_6007",1465.98895294588,0.275057647462989,0.100612663219944,2.73382732014258,0.00626028661608568,0.0338188472735433
"gene_14115",109.366720779971,0.722160722696343,0.264183235974191,2.73355998549012,0.00626537097743455,0.0338292022441865
"gene_15066",30.2262435298006,1.12409814873816,0.411347664893196,2.73272038393611,0.00628136329798749,0.0338984133514434
"gene_762",1847.27882556226,1.22697228581744,0.449155339322217,2.73173260651641,0.00630022503716791,0.0339830320186633
"gene_8551",7.82020354127345,-2.01218195931866,0.736718554282118,-2.73127634375843,0.00630895463430427,0.0340129406836798
"gene_1291",194.45451046817,-0.796983278011542,0.292001612046101,-2.72937971960824,0.0063453592239654,0.0341747032334597
"gene_16504",982.883655154585,0.769282302616689,0.281848206259768,2.72942060843797,0.00634457239711406,0.0341747032334597
"gene_6482",230.19064295951,-0.618323278870097,0.226649790629161,-2.72809993405987,0.00637003066567244,0.0342902860430351
"gene_6687",13.0557118688117,2.37235832890242,0.870153513354018,2.7263675805412,0.00640356412235057,0.0344534331620676
"gene_851",505.231827621625,0.300288754535093,0.110196500560824,2.72502986035699,0.00642956718845987,0.0345759202279715
"gene_8687",477.936685311201,-0.492547679133108,0.180791874387984,-2.7243905778425,0.00644202729849123,0.0346254914684883
"gene_5155",639.78173058988,0.478590408586243,0.175696539009305,2.72396036532568,0.00645042469743753,0.0346531870063546
"gene_14491",12.4193244698901,1.90324441804334,0.6989036977618,2.72318550343685,0.00646557421744802,0.0347171104285294
"gene_148",53.757663039824,-0.935816004782427,0.343740818127708,-2.72244655109522,0.00648005147050039,0.0347598943771693
"gene_14263",28.188637968086,1.12298128611366,0.412477324597467,2.72252853465234,0.00647844384516561,0.0347598943771693
"gene_4897",76.0659441538959,-0.923843547295486,0.339527659853864,-2.72096696832628,0.00650912653169257,0.0348808185441428
"gene_12605",339.454193449327,-0.58589387801993,0.215319127038763,-2.72104891970166,0.00650751305284685,0.0348808185441428
"gene_10606",691.142781549555,-0.350281519081858,0.128758844865702,-2.72044626873755,0.00651938660246841,0.0349182792950665
"gene_16654",96.434263512909,1.02997230069239,0.37879824846819,2.71905243716797,0.00654692283413064,0.0350481884052708
"gene_4846",531.833303674384,0.345050977617889,0.126942626500224,2.71816478932929,0.00656451348477344,0.0351247515117136
"gene_11030",64.1833386176702,0.762819252781021,0.280656595065136,2.71798085701134,0.00656816381111798,0.0351266847785378
"gene_2650",43.9901309110695,-0.8555369034818,0.314813022925542,-2.7176032793413,0.00657566294940101,0.0351491893391406
"gene_4664",565.220390768062,-0.352205297310266,0.129620860645744,-2.71719610219878,0.00658375859617671,0.03517485833275
"gene_15644",17.9760847257703,2.97508682290394,1.09500599140969,2.71695940135805,0.00658846888852615,0.0351824238647296
"gene_5092",437.274570302143,0.37735826459973,0.138953086676851,2.7157242320015,0.00661309767623397,0.0352962934443672
"gene_9612",15509.1850112139,-0.452904784179659,0.166848960839205,-2.71445972394237,0.00663839719278517,0.0354136273820907
"gene_3822",1197.1124246414,-0.299756499260969,0.11043762746343,-2.7142605844211,0.00664238937828612,0.035417233429903
"gene_617",144.99788961904,0.780667365451501,0.287635677700054,2.71408391230792,0.00664593296250268,0.0354184451295053
"gene_5685",1435.59124645623,-0.331496062246516,0.122157730683822,-2.7136724003536,0.00665419341558707,0.0354447808870174
"gene_7310",520.215798275246,-0.585572131435236,0.215850493503438,-2.71285982223575,0.00667053175376645,0.035514097273293
"gene_188",12.0022876243663,-1.60485710109733,0.591691501690216,-2.71232068825212,0.00668139190126393,0.0355187981610248
"gene_1972",125.535119782062,-0.654331073039349,0.241225150875845,-2.71253254755398,0.00667712237889165,0.0355187981610248
"gene_4895",59.383068257718,0.830434193461783,0.306167652143676,2.71235118291361,0.00668077720242914,0.0355187981610248
"gene_1438",34.8038080019364,-1.30176935760265,0.480026730065644,-2.7118684774588,0.00669051334974667,0.035549593321042
"gene_8914",132.254340462843,-0.620348332704106,0.228795459647827,-2.71136644782626,0.00670065279440386,0.0355857642189126
"gene_8011",2117.88697126727,0.272423271775826,0.100481920557463,2.71116704641443,0.00670468391704735,0.0355894752654402
"gene_2828",15.5416722727114,-1.64583839336439,0.60725918678682,-2.71027335473175,0.00672277768736066,0.0356618948477592
"gene_3336",453.469972330692,-0.403358577731634,0.148831825393468,-2.71016347925098,0.00672500526436208,0.0356618948477592
"gene_5670",169.383214927462,-0.442280132258609,0.163232727592342,-2.70950647448079,0.00673833899868927,0.0357148687374697
"gene_7350",421.593664060202,0.713208007471615,0.263372599494544,2.70798104601762,0.00676938883360002,0.0358364543121327
"gene_10812",431.405500872492,0.339449966961644,0.125356116617242,2.70788515249007,0.00677134501890298,0.0358364543121327
"gene_13080",2.8432366186124,4.24065144614603,1.56588593210162,2.70814837735628,0.00676597656508435,0.0358364543121327
"gene_1538",6848.95349735322,-0.485818324419943,0.179433700418514,-2.70750880847251,0.00677902717985127,0.0358467257681135
"gene_4631",1311.19791908402,-0.311353319019018,0.114998255264454,-2.70746124193814,0.00677999869396904,0.0358467257681135
"gene_6016",915.028108873141,0.57676160721948,0.213163954002382,2.70571828111724,0.00681568389074818,0.0360175675176599
"gene_7152",14.0907497456852,2.84907680177369,1.05310372136172,2.70540949004498,0.00682202361712736,0.036033240470287
"gene_6656",950.659165558572,0.387729595860009,0.143326056161384,2.70522755069343,0.00682576145713318,0.0360351618201593
"gene_9227",1977.20247521985,0.53606934174361,0.198246288793637,2.70405738743299,0.00684984580399849,0.0361265941662735
"gene_13888",150.806859578665,-0.62257533364194,0.230227045094247,-2.70417983858968,0.00684732193726333,0.0361265941662735
"gene_7746",2158.49146866656,-0.253325196887162,0.0937150521669276,-2.7031431027316,0.00686871675464722,0.0362082403453269
"gene_206",228.74221678298,0.672226425904901,0.248806658057265,2.70180240011978,0.00689647349554837,0.0363366240416658
"gene_1785",1404.34250816388,-0.282152601487007,0.10444428251478,-2.70146526639292,0.00690346905553336,0.0363555470971875
"gene_6646",1400.28756452145,-0.435975417800516,0.161441560529155,-2.70051538384246,0.00692321351387541,0.0364415575791964
"gene_10453",41.7566678715853,1.51727413912552,0.561935798363171,2.7000844999466,0.006932186670099,0.0364708145993386
"gene_3588",114.177665668342,1.06009626282952,0.39274389560428,2.69920493913329,0.00695053595770695,0.0365443648510267
"gene_4905",509.582482357539,-0.399696037200212,0.148085671891911,-2.6990864956331,0.00695301024131895,0.0365443648510267
"gene_603",192.001676116948,-0.471570565941721,0.174730578100253,-2.69884396348275,0.00695807920445939,0.0365530181523002
"gene_10759",230.495908897469,0.465794805591227,0.172621797920035,2.6983545021759,0.00696831913885518,0.0365888143574107
"gene_3161",46.6872695786019,0.954758093753966,0.354020358003709,2.69690166728763,0.00699879340454895,0.0367127276820151
"gene_4623",652.878235512649,0.306745219491609,0.113733715458097,2.69704738173812,0.00699573154707937,0.0367127276820151
"gene_9152",507.128481591359,-0.403715718801737,0.149790230790791,-2.69520726866093,0.00703448580217502,0.036881840141006
"gene_1818",413.257969941588,-0.452330352631266,0.167965116893622,-2.69300174343785,0.00708118987283023,0.0370437757996144
"gene_3790",8.36428152765385,-3.22402903800869,1.19704279399161,-2.69332813679783,0.00707426068051443,0.0370437757996144
"gene_4596",578.5208637208,-0.491084653409924,0.182362878533303,-2.69289812356325,0.00708339095278657,0.0370437757996144
"gene_7613",1058.052453686,-0.650461958055348,0.241540033992374,-2.6929778360298,0.00708169765639016,0.0370437757996144
"gene_9881",4341.9119040354,0.42969569288403,0.159574050232671,2.69276672652917,0.00708618295492624,0.0370437757996144
"gene_9957",762.114884512783,0.690787935389058,0.256523431230023,2.69288435788009,0.00708368340786491,0.0370437757996144
"gene_424",3.29817777659226,4.60123021131452,1.70946302678847,2.69162312329079,0.00711052466938886,0.0371165217346398
"gene_1323",30.1660220486492,1.30500843589732,0.484817815308871,2.6917501681862,0.00710781680389679,0.0371165217346398
"gene_4351",508.413872667366,-0.512346765860167,0.190339388386098,-2.69175376785853,0.00710774009310339,0.0371165217346398
"gene_3480",383.832664054171,0.449397671423357,0.167004422071231,2.69093276602987,0.00712525530700833,0.0371752450800435
"gene_9174",2604.52635762709,-0.237986586000001,0.0884492315433399,-2.6906574748859,0.007131137023972,0.037187765339854
"gene_3384",7.55574747498534,3.5736563750985,1.32880309998581,2.6893799202731,0.00715848963101159,0.0373121860708657
"gene_4725",3036.5879755164,0.340561878973779,0.126684607890491,2.68826564366974,0.0071824232872785,0.0374186735161631
"gene_7049",154.048005880291,0.957193766299804,0.356117637879649,2.68785834927753,0.00719118951244749,0.0374460770321498
"gene_1357",547.853162340984,-0.463561130578792,0.172496472166018,-2.68736586179363,0.00720180218002645,0.0374648062750524
"gene_16516",144.231812122237,0.71255439005232,0.265144628357501,2.68741778578129,0.00720068260170657,0.0374648062750524
"gene_7060",3536.76521742131,0.541973426147605,0.201736511552657,2.68654108260487,0.00721960692588965,0.037520876870317
"gene_11160",28.7718495811164,-1.22293198519999,0.455181979938777,-2.68668804807359,0.0072164314503602,0.037520876870317
"gene_7589",365.430266504357,0.45582793914974,0.16979821307591,2.68452730386484,0.0072632450402817,0.03772867778746
"gene_15259",284.11314718547,0.627188093332456,0.233658541424391,2.68420785950769,0.00727018903432515,0.03772867778746
"gene_15342",34.7889292566389,-1.13082563744446,0.421272745314944,-2.68430761310953,0.00726801997839816,0.03772867778746
"gene_5593",49.7042898163118,1.22268588486797,0.455571668303181,2.68384969904292,0.00727798171211669,0.0377483509637227
"gene_16609",352.088433216215,0.633346744845335,0.235996819184193,2.68370881876596,0.00728104896865813,0.0377483509637227
"gene_1473",1388.66253826462,0.771863780039152,0.287749137254835,2.68241909394702,0.00730918292158002,0.0378283973946824
"gene_4921",184.129805110974,0.446816297612644,0.166586393453047,2.68218963356441,0.00731419855992689,0.0378283973946824
"gene_10549",56.7087128377281,-0.899839103188248,0.335457919623985,-2.68242020995324,0.00730915853500518,0.0378283973946824
"gene_14670",30.9766914119635,1.19155596390352,0.444141506002519,2.68282956625261,0.0073002183483296,0.0378283973946824
"gene_15955",43.8495854217813,-1.01534486772147,0.378538148742866,-2.68227884321159,0.00731224821239044,0.0378283973946824
"gene_17225",91.286054309624,0.610985465557931,0.227842312498721,2.68161545086741,0.00732676281323107,0.0378750371952119
"gene_10845",2103.51718651601,-0.37342191370537,0.139287165156692,-2.68094991584678,0.00734135026377108,0.037932085542852
"gene_10631",1060.69724261967,0.454163210194739,0.169546419456542,2.67869537823622,0.00739095991653056,0.0381699477314054
"gene_5182",584.065374922311,0.422882040663079,0.157997024055975,2.67651902426505,0.00743913423022853,0.0384001708935914
"gene_3066",509.781887523318,0.750784864331366,0.280532294591522,2.67628675487993,0.00744429218577146,0.0384082321468788
"gene_7496",220.701842283443,0.649321282427511,0.242764774782074,2.67469315929544,0.00747976739637846,0.0385540134137654
"gene_8952",353.789101227732,0.457357221251448,0.170988139288196,2.67478915879999,0.00747762605692439,0.0385540134137654
"gene_10227",65.4889784762893,-0.980282977706674,0.366619094668863,-2.67384593972685,0.00749868910583911,0.0386328990112695
"gene_12380",6.6663848988942,3.01166122725366,1.12642932346797,2.67363532226024,0.00750339967014698,0.0386385286775167
"gene_6343",102.743122767201,0.778316717364762,0.291228406108942,2.67253022383267,0.00752815926015408,0.0387473450112991
"gene_8999",4.97383735198337,3.59235723709999,1.34472378034032,2.67144620301937,0.00755251775916272,0.0388539930962706
"gene_1154",371.704619971322,-0.559799730278504,0.209879842994553,-2.66723913212111,0.0076477234732694,0.0393248371182076
"gene_1859",845.995139646265,-0.605150755041605,0.227058942732799,-2.66517031991001,0.00769493394972241,0.0395326382877832
"gene_3262",1628.66599980821,-0.466176790846131,0.174916181177418,-2.66514388610672,0.00769553885770611,0.0395326382877832
"gene_10617",453.046137207104,0.383722417053446,0.144138612526176,2.66217643092521,0.00776371728414382,0.0398637022089692
"gene_1504",268.761678601175,-0.434407370800645,0.163247882368011,-2.66102913250266,0.0077902216523428,0.0399805705175498
"gene_11034",162.402781007005,0.754059024494489,0.28370825546816,2.65786775661562,0.00786367428763239,0.0403381562881431
"gene_1487",232.593652498666,0.423531289369326,0.159394706137046,2.65712268389377,0.00788107567943332,0.0404080116449102
"gene_6308",36.6026880620048,1.53870747827747,0.579351680178099,2.65591268813522,0.00790940898653677,0.0405338234050924
"gene_5965",238.690776226508,0.472828649242795,0.178102667854636,2.6548094699441,0.00793532146223505,0.0406141205478832
"gene_7412",184.483114483942,0.587172396232623,0.221177207359364,2.65475996936067,0.00793648591605171,0.0406141205478832
"gene_11025",237.440358786673,0.736284558113765,0.277325363113391,2.65494850470174,0.00793205162113515,0.0406141205478832
"gene_6446",512.012378047227,0.686956575737574,0.258887970115634,2.6534897524622,0.00796641894794209,0.0407477750785544
"gene_5393",72.5310412973743,-0.765392070571238,0.288562149883294,-2.65243404542416,0.0079913738807108,0.0408550358308007
"gene_5174",230.840415553958,0.641779639472333,0.241972880189399,2.65227920984365,0.0079950397833683,0.0408550358308007
"gene_5983",682.290230899755,-0.635776288823752,0.239741906476444,-2.65191971719896,0.00800355697456513,0.0408789997553111
"gene_6311",3736.69336184962,0.302098054243673,0.113936065301075,2.65146995769409,0.00801422423148672,0.0409027259287444
"gene_10657",23.7181731315106,-1.35245306272709,0.51008998085794,-2.65140095567521,0.0080158619259234,0.0409027259287444
"gene_6974",313.489498211973,0.830364611792914,0.313366741659256,2.64981729521195,0.00805353098730356,0.0410753156372502
"gene_11670",32.4872447376724,-1.18601142094207,0.447743299871428,-2.64886469832745,0.0080762657883031,0.0411716079327337
"gene_16245",93.7119286360792,-1.00597299288805,0.379813661400026,-2.64859612784845,0.00808268590077125,0.04118467815851
"gene_11232",290.529670595662,-0.548274263523578,0.207039529182211,-2.64816224075284,0.00809306752035166,0.0412179118346951
"gene_7874",65.7247957436556,0.865658630499172,0.326972615364852,2.64749581408592,0.00810903636454197,0.0412598896490272
"gene_11046",35.4710423039845,-1.06231313002694,0.401242259250188,-2.64756043396852,0.00810748671592232,0.0412598896490272
"gene_4147",21.4519905798259,1.32908675996009,0.502246266732213,2.64628499601916,0.00813812204883518,0.0413684642939361
"gene_6590",95.8321934252268,1.00123260444096,0.378348125618407,2.64632632394954,0.00813712775213278,0.0413684642939361
"gene_12158",60.9021160962902,-0.997000222469225,0.376864147516946,-2.64551623983917,0.0081566371673107,0.0414428567777727
"gene_12698",3.16455235295429,4.38894918053905,1.65983270244304,2.64421177753585,0.00818814078753374,0.0415831400907562
"gene_5882",130.667731193531,-0.733589698047962,0.277620001487552,-2.64242379553785,0.00823149864191155,0.0417834626880301
"gene_6592",184.137181266456,-0.556935669835387,0.210803703412218,-2.64196340396507,0.00824269616457919,0.0418204251960597
"gene_1927",77.1370112132646,-0.876093421465245,0.331809936869894,-2.64034715093168,0.0082821142410543,0.0420004653819848
"gene_3229",167.577541441622,-0.610742152944921,0.231346263084665,-2.63994820924083,0.00829186976876072,0.0420299806029257
"gene_9968",1402.69057771596,-0.277243353395419,0.105045450949997,-2.63927043853989,0.00830846721930229,0.0420941318321387
"gene_4912",1110.61907546751,0.316409551897406,0.119907289106057,2.63878496675498,0.00832037385979135,0.0421344679101809
"gene_5473",25.5574416971947,-1.288289586638,0.488289046908292,-2.63837494368364,0.00833044193984705,0.0421454855128217
"gene_16055",498.138916418647,0.704718144199948,0.267088930924785,2.63851497611634,0.00832700223108037,0.0421454855128217
"gene_778",1804.52564570549,0.546285131200681,0.207145393492642,2.63720627328401,0.00835919836742886,0.0422709462898391
"gene_843",1514.22015683525,0.36184626885542,0.137244319498413,2.63651180739472,0.0083763284993448,0.0423334956704025
"gene_950",270.280545164612,-0.406064209790056,0.154023191308381,-2.63638356237566,0.00837949530404783,0.0423334956704025
"gene_4974",1122.77800651356,0.518937909673805,0.196896676132727,2.63558491624304,0.0083992406992596,0.0423931430378509
"gene_6050",61.1200884574683,-0.876750816702359,0.332639377671778,-2.63573970958864,0.0083954104046852,0.0423931430378509
"gene_2821",82.800355851896,0.812221812272789,0.308240537093316,2.63502594412785,0.00841308523963355,0.0424429619080238
"gene_1923",117.496748038491,-0.621611752935953,0.23600570960323,-2.63388438347953,0.00844142267003545,0.0425658140302071
"gene_8922",727.478204476554,0.358322659026311,0.136056978183516,2.63362205900972,0.00844794650782699,0.0425786072220823
"gene_7691",88.6498814642206,0.837548984824003,0.318072091624193,2.63320488304136,0.00845833068845833,0.0426108357324222
"gene_13046",2204.72240909849,-0.309674908573792,0.117638520111707,-2.63242778198614,0.00847770442333353,0.0426882995008025
"gene_14950",115.557806862837,-0.626346755543815,0.237951890840697,-2.63224113635281,0.00848236355043646,0.0426916318184078
"gene_1062",16.7601190202207,1.56554542674403,0.594886576783391,2.63167045255767,0.00849662340702789,0.0427432585902298
"gene_6794",355.343223891618,-0.534346827503636,0.203138527119196,-2.63045536010063,0.00852705673894439,0.0428761610037317
"gene_5324",275.880674793115,0.527990321000091,0.200746840673011,2.63013016409118,0.00853521814751305,0.042894474668066
"gene_13298",130.808115231927,-0.79816921631868,0.303487518505967,-2.62999025544106,0.00853873156781913,0.042894474668066
"gene_215",3.93988914233244,3.88545777569706,1.47798374141721,2.6288907427164,0.00856638784318018,0.0430131745017227
"gene_11134",2.64516260016635,4.1628949491076,1.58367507689745,2.62862945173264,0.00857297191588785,0.0430260056680837
"gene_6763",274.638380817647,-0.455475584207199,0.173298166555172,-2.62827699369913,0.00858186040487356,0.0430503847459134
"gene_15389",2418.16249770388,-0.28989926055155,0.110336688678626,-2.62740584318177,0.00860386493496951,0.0431405058711147
"gene_16147",3335.0917959725,-0.586034455610755,0.223086819795006,-2.62693446501797,0.00861579256857862,0.0431800397148849
"gene_12770",337.186714416665,-0.370989899462937,0.141314414375809,-2.62527995535072,0.00865777493783543,0.043370092090095
"gene_4344",101.445796344854,-0.773758633679161,0.294828360061288,-2.62443759995922,0.00867921945549036,0.0434367684089208
"gene_12189",38.8423705554896,0.948324120160992,0.361342284566456,2.62444823278517,0.00867894847153358,0.0434367684089208
"gene_3970",178.321908415514,0.684829733015229,0.261000958413529,2.62385907384366,0.0086939749448218,0.0434902353211695
"gene_12081",575.754720033415,-0.451754470644534,0.172193672305928,-2.62352538624023,0.00870249594266613,0.0435124797133307
"gene_9624",7.70262799763235,-3.29332406175388,1.25547195528061,-2.62317612743312,0.0087114225579509,0.0435367304253232
"gene_3713",478.506729821798,-0.430750689868749,0.164279341683238,-2.62206243009738,0.00873994193357094,0.0436588306129737
"gene_1706",18.84372814951,-1.53491936450145,0.585617227155685,-2.62102836686769,0.00876649671902712,0.0437710074610611
"gene_4561",273.038636321759,-0.482210377559402,0.184009759854235,-2.62056957164332,0.00877830167046036,0.0437811675253114
"gene_4740",593.818285934348,0.328602373398867,0.125388463203746,2.62067470166625,0.00877559538678507,0.0437811675253114
"gene_7031",772.649718383858,-0.320256150820533,0.122213183321396,-2.62047139364928,0.00878082966659336,0.0437811675253114
"gene_556",530.004001335035,0.386242521873137,0.147450127303322,2.61947906683451,0.00880641773814364,0.0438882601228997
"gene_2764",3.22808825890524,4.54764261434399,1.73627584082121,2.61919362547433,0.00881379043700479,0.0439045157962738
"gene_15484",24.0890546107349,1.3218921879197,0.504912358667539,2.61806265033434,0.00884305676946412,0.0440297651738353
"gene_12712",4.00944762968459,4.73315681373638,1.80807703928526,2.61778492337218,0.00885025679569964,0.0440450804184866
"gene_2414",12.4110896954248,-1.83536877571962,0.701185794492263,-2.61752133334166,0.00885709516772648,0.0440585823899948
"gene_9847",82.4072901766288,-0.724739078642117,0.277211476312147,-2.61439060273985,0.0089386780852301,0.044443706680753
"gene_1194",803.5528616395,0.262060474478996,0.100281394775075,2.61325119247476,0.00896853585849032,0.0445714113395424
"gene_12997",1326.18841842808,-0.730927604542183,0.279793650645674,-2.61238095594891,0.00899140000332709,0.0446642567607132
"gene_6225",4870.72946376637,0.473805583731502,0.181440605839001,2.61135362473341,0.00901845855769003,0.0447778416532448
"gene_6915",789.648826745104,0.328076182510961,0.125651802194432,2.61099464377997,0.00902793077321234,0.0448040430566486
"gene_6025",761.50640920314,-0.455352509741865,0.17444079417922,-2.61035563317854,0.00904481394632075,0.0448669823254555
"gene_3805",297.790713754899,-0.480724799104505,0.18424571002212,-2.60915056880723,0.00907672944167243,0.0449626486257243
"gene_10571",326.660668856911,0.417753431565207,0.160102513556457,2.60928715162173,0.00907310707259905,0.0449626486257243
"gene_16191",4.61768340635951,-2.6987225920078,1.03427748453333,-2.60928293650855,0.00907321884404779,0.0449626486257243
"gene_12258",282.768774492377,-0.478931820251744,0.183576525224025,-2.60889468120876,0.0090835194177194,0.0449754229862045
"gene_8803",478.373885548325,-0.439592097574505,0.168574563076319,-2.60770124241987,0.00911524724158405,0.0451116035867088
"gene_16197",3.27294249057164,4.5635343012492,1.75044886088385,2.60706519523509,0.0091321970727096,0.0451745552276696
"gene_11249",107.037800019221,0.647148528931228,0.248244415267829,2.60690065568252,0.0091365864161133,0.045175343946338
"gene_7225",17.5190206730444,1.48280728037544,0.569499274487158,2.60370354591009,0.00922224882374319,0.0455567148184909
"gene_11950",33.4564670541321,1.10514994926059,0.424444968638282,2.60375320929393,0.00922091269580343,0.0455567148184909
"gene_6298",291.154491311786,0.707016149152722,0.271605523412386,2.60309930471937,0.00923851898260368,0.0456159883190972
